locus,symbols,datasets,datasetIDs,essentiality status,essentiality consensus
ENSMUSG00000056073,Grik2,1,349,NE,Nonessential
ENSMUSG00000056076,Eif3b,1,349,E,Essential
ENSMUSG00000056091,St3gal5,1,349,NE,Nonessential
ENSMUSG00000056124,B4galt6,1,349,NE,Nonessential
ENSMUSG00000056130,Ticam2,1,349,NE,Nonessential
ENSMUSG00000056131,Pgm3,1,349,E,Essential
ENSMUSG00000056148,Rdh9,1,349,NE,Nonessential
ENSMUSG00000056153,Socs6,1,349,NE,Nonessential
ENSMUSG00000056155,Nanos3,1,349,E,Essential
ENSMUSG00000056174,Col8a2,1,349,NE,Nonessential
ENSMUSG00000056201,Cfl1,1,349,E,Essential
ENSMUSG00000056209,Npm3,1,349,NE,Nonessential
ENSMUSG00000056216,Cebpg,1,349,E,Essential
ENSMUSG00000056220,Pla2g4a,1,349,NE,Nonessential
ENSMUSG00000056222,Spock1,1,349,NE,Nonessential
ENSMUSG00000056228,Cars2,1,349,NE,Nonessential
ENSMUSG00000056234,Ncoa4,1,349,NE,Nonessential
ENSMUSG00000056258,Kcnq3,1,349,E,Essential
ENSMUSG00000056268,Dennd1b,1,349,NE,Nonessential
ENSMUSG00000056305,Usp39,1,349,E,Essential
ENSMUSG00000056328,Myh1,1,349,NE,Nonessential
ENSMUSG00000056370,Sftpb,1,349,E,Essential
ENSMUSG00000056379,Taar1,1,349,NE,Nonessential
ENSMUSG00000056380,Gpr50,1,349,NE,Nonessential
ENSMUSG00000056394,Lig1,1,349,E,Essential
ENSMUSG00000056426,Nat3,1,349,NE,Nonessential
ENSMUSG00000056427,Slit3,1,349,E,Essential
ENSMUSG00000056436,Cyct,1,349,NE,Nonessential
ENSMUSG00000056481,Cd248,1,349,NE,Nonessential
ENSMUSG00000056486,Chn1,1,349,NE,Nonessential
ENSMUSG00000056492,Gpr116,1,349,E,Essential
ENSMUSG00000056493,Foxk1,1,349,NE,Nonessential
ENSMUSG00000056494,Cngb3,1,349,NE,Nonessential
ENSMUSG00000056501,Cebpb,1,349,E,Essential
ENSMUSG00000056529,Ptafr,1,349,NE,Nonessential
ENSMUSG00000056536,Pign,1,349,NE,Nonessential
ENSMUSG00000056537,Rlim,1,349,E,Essential
ENSMUSG00000056553,Ptprn2,1,349,NE,Nonessential
ENSMUSG00000056569,Mpz,1,349,E,Essential
ENSMUSG00000056579, Tug1,1,349,NE,Nonessential
ENSMUSG00000056608,Chd9,1,349,NE,Nonessential
ENSMUSG00000056632,Dsg3,1,349,E,Essential
ENSMUSG00000056648,Hoxb8,1,349,E,Essential
ENSMUSG00000056671,Prelid2,1,349,NE,Nonessential
ENSMUSG00000056724,Nbeal2,1,349,NE,Nonessential
ENSMUSG00000056737,Capg,1,349,NE,Nonessential
ENSMUSG00000056749,Nfil3,1,349,NE,Nonessential
ENSMUSG00000056755,Grm7,1,349,NE,Nonessential
ENSMUSG00000056758,Hmga2,1,349,E,Essential
ENSMUSG00000056832,Ttc26,1,349,E,Essential
ENSMUSG00000056854,Pou3f4,1,349,NE,Nonessential
ENSMUSG00000056888,Glipr1,1,349,NE,Nonessential
ENSMUSG00000056899,Immp2l,1,349,E,Essential
ENSMUSG00000056917,Sipa1,1,349,NE,Nonessential
ENSMUSG00000056947,Mab21l1,1,349,E,Essential
ENSMUSG00000056962,Jmjd6,1,349,E,Essential
ENSMUSG00000056966,Gjc3,1,349,NE,Nonessential
ENSMUSG00000056972,Magel2,1,349,E,Essential
ENSMUSG00000056973,Ces1d,1,349,NE,Nonessential
ENSMUSG00000056978,Hamp2,1,349,NE,Nonessential
ENSMUSG00000056999,Ide,1,349,NE,Nonessential
ENSMUSG00000057003,Myh4,1,349,NE,Nonessential
ENSMUSG00000057054,Inca1,1,349,NE,Nonessential
ENSMUSG00000057058,Skap1,1,349,NE,Nonessential
ENSMUSG00000057069,Ero1lb,1,349,NE,Nonessential
ENSMUSG00000057098,Ebf1,1,349,E,Essential
ENSMUSG00000057110,Cep110,1,349,NE,Nonessential
ENSMUSG00000057113,Npm1,1,349,E,Essential
ENSMUSG00000057123,Gja5,1,349,E,Essential
ENSMUSG00000057132,Rpgrip1,1,349,NE,Nonessential
ENSMUSG00000057133,Chd6,1,349,NE,Nonessential
ENSMUSG00000057135,A430084P05Rik,1,349,NE,Nonessential
ENSMUSG00000057147,Atpbd4,1,349,NE,Nonessential
ENSMUSG00000057177,Gsk3a,1,349,NE,Nonessential
ENSMUSG00000057182,Scn3a,1,349,E,Essential
ENSMUSG00000057219,Armc7,1,349,E,Essential
ENSMUSG00000057228,Aadat,1,349,NE,Nonessential
ENSMUSG00000057280,Musk,1,349,E,Essential
ENSMUSG00000057286,St6galnac2,1,349,NE,Nonessential
ENSMUSG00000057315,Arhgap24,1,349,NE,Nonessential
ENSMUSG00000057322,Rpl38,1,349,E,Essential
ENSMUSG00000057329,Bcl2,1,349,E,Essential
ENSMUSG00000057337,Chst3,1,349,NE,Nonessential
ENSMUSG00000057342,Sphk2,1,349,NE,Nonessential
ENSMUSG00000057363,Uxs1,1,349,E,Essential
ENSMUSG00000057367,Birc2,1,349,NE,Nonessential
ENSMUSG00000057375,Yipf1,1,349,NE,Nonessential
ENSMUSG00000057378,Ryr3,1,349,NE,Nonessential
ENSMUSG00000057400,Ces1c,1,349,NE,Nonessential
ENSMUSG00000057406,Whsc1,1,349,E,Essential
ENSMUSG00000057454,Lypd3,1,349,E,Essential
ENSMUSG00000057457,Phex,1,349,NE,Nonessential
ENSMUSG00000057465,Saa2,1,349,NE,Nonessential
ENSMUSG00000057469,E2f6,1,349,NE,Nonessential
ENSMUSG00000057506,Bloc1s2,1,349,E,Essential
ENSMUSG00000057522,Spop,1,349,E,Essential
ENSMUSG00000057530,Ece1,1,349,E,Essential
ENSMUSG00000057531,Dtnbp1,1,349,NE,Nonessential
ENSMUSG00000057554,Lgals8,1,349,NE,Nonessential
ENSMUSG00000057561,Eif1a,1,349,E,Essential
ENSMUSG00000057606,Colq,1,349,E,Essential
ENSMUSG00000057614,Gnai1,1,349,NE,Nonessential
ENSMUSG00000057637,Prdm2,1,349,E,Essential
ENSMUSG00000057666,Gapdh,1,349,E,Essential
ENSMUSG00000057667,Bloc1s3,1,349,NE,Nonessential
ENSMUSG00000057672,Pkn1,1,349,NE,Nonessential
ENSMUSG00000057706,Mex3b,1,349,E,Essential
ENSMUSG00000057722,Lepr,1,349,E,Essential
ENSMUSG00000057729,Prtn3,1,349,NE,Nonessential
ENSMUSG00000057738,Spna2,1,349,E,Essential
ENSMUSG00000057777,Mab21l2,1,349,E,Essential
ENSMUSG00000057778,Cyb5d2,1,349,NE,Nonessential
ENSMUSG00000057789,Bak1,1,349,NE,Nonessential
ENSMUSG00000057816,1700007G11Rik,1,349,NE,Nonessential
ENSMUSG00000057835,Zfp119a,1,349,NE,Nonessential
ENSMUSG00000057895,Zfp105,1,349,NE,Nonessential
ENSMUSG00000057897,Camk2b,1,349,NE,Nonessential
ENSMUSG00000057914,Cacnb2,1,349,E,Essential
ENSMUSG00000057948,Unc13d,1,349,NE,Nonessential
ENSMUSG00000057963,Itpk1,1,349,E,Essential
ENSMUSG00000057967,Fgf18,1,349,E,Essential
ENSMUSG00000057969,Sema3b,1,349,NE,Nonessential
ENSMUSG00000058006,Mdn1,1,349,E,Essential
ENSMUSG00000058046,4933430I17Rik,1,349,NE,Nonessential
ENSMUSG00000058056,Palld,1,349,E,Essential
ENSMUSG00000058070,Eml1,1,349,NE,Nonessential
ENSMUSG00000058076,Sdhc,1,349,E,Essential
ENSMUSG00000058135,Gstm1,1,349,NE,Nonessential
ENSMUSG00000058153,Sez6l,1,349,NE,Nonessential
ENSMUSG00000058159, T2,1,349,E,Essential
ENSMUSG00000058183,Mmel1,1,349,E,Essential
ENSMUSG00000058230,Grlf1,1,349,E,Essential
ENSMUSG00000058239,Usf2,1,349,E,Essential
ENSMUSG00000058248,Kcnh1,1,349,NE,Nonessential
ENSMUSG00000058290,Espl1,1,349,E,Essential
ENSMUSG00000058298,Mcm9,1,349,E,Essential
ENSMUSG00000058301,Upf1,1,349,E,Essential
ENSMUSG00000058317,Ube2e2,1,349,NE,Nonessential
ENSMUSG00000058318,Phf21a,1,349,E,Essential
ENSMUSG00000058325,Dock1,1,349,E,Essential
ENSMUSG00000058354,Krt6a,1,349,E,Essential
ENSMUSG00000058355,Abce1,1,349,E,Essential
ENSMUSG00000058396,Gpr182,1,349,NE,Nonessential
ENSMUSG00000058400,Qrfpr,1,349,NE,Nonessential
ENSMUSG00000058440,Nrf1,1,349,E,Essential
ENSMUSG00000058441,Panx2,1,349,NE,Nonessential
ENSMUSG00000058444,Map2k5,1,349,E,Essential
ENSMUSG00000058454,Dhcr7,1,349,E,Essential
ENSMUSG00000058488,Kl,1,349,E,Essential
ENSMUSG00000058499,Pip,1,349,NE,Nonessential
ENSMUSG00000058550,Dppa4,1,349,E,Essential
ENSMUSG00000058587,Tmod3,1,349,E,Essential
ENSMUSG00000058589,Anks1b,1,349,NE,Nonessential
ENSMUSG00000058620,Adra2b,1,349,E,Essential
ENSMUSG00000058638,Zfp110,1,349,E,Essential
ENSMUSG00000058665,En1,1,349,E,Essential
ENSMUSG00000058669,Nkx2-9,1,349,NE,Nonessential
ENSMUSG00000058704,Memo1,1,349,E,Essential
ENSMUSG00000058709,Egln2,1,349,NE,Nonessential
ENSMUSG00000058715,Fcer1g,1,349,E,Essential
ENSMUSG00000058729,Lin9,1,349,E,Essential
ENSMUSG00000058740,Kcnt1,1,349,NE,Nonessential
ENSMUSG00000058755,Osm,1,349,NE,Nonessential
ENSMUSG00000058756,Thra,1,349,E,Essential
ENSMUSG00000058761,Rnf169,1,349,NE,Nonessential
ENSMUSG00000058793,Cds2,1,349,E,Essential
ENSMUSG00000058794,Nfe2,1,349,E,Essential
ENSMUSG00000058806,Col13a1,1,349,NE,Nonessential
ENSMUSG00000058818,Lilrb3,1,349,NE,Nonessential
ENSMUSG00000058831,Opn1sw,1,349,NE,Nonessential
ENSMUSG00000058835,Abi1,1,349,E,Essential
ENSMUSG00000058886,Deaf1,1,349,E,Essential
ENSMUSG00000058914,C1qtnf3,1,349,NE,Nonessential
ENSMUSG00000058952,Cfi,1,349,NE,Nonessential
ENSMUSG00000058976,Usp17l5,1,349,E,Essential
ENSMUSG00000058997,1300010F03Rik,1,349,NE,Nonessential
ENSMUSG00000059003,Grin2a,1,349,NE,Nonessential
ENSMUSG00000059013,Sh2d3c,1,349,E,Essential
ENSMUSG00000059022,Kcp,1,349,NE,Nonessential
ENSMUSG00000059049,Frem1,1,349,E,Essential
ENSMUSG00000059060,Rad51l1,1,349,E,Essential
ENSMUSG00000059077,Pth,1,349,NE,Nonessential
ENSMUSG00000059089,Fcgr4,1,349,NE,Nonessential
ENSMUSG00000059146,Ntrk3,1,349,E,Essential
ENSMUSG00000059182,Skap2,1,349,E,Essential
ENSMUSG00000059183,Mtfmt,1,349,E,Essential
ENSMUSG00000059201,Lep,1,349,E,Essential
ENSMUSG00000059246,Foxb1,1,349,E,Essential
ENSMUSG00000059248,Sept9,1,349,E,Essential
ENSMUSG00000059263,Usp47,1,349,NE,Nonessential
ENSMUSG00000059273,Zc3h4,1,349,NE,Nonessential
ENSMUSG00000059305,Vpreb1,1,349,NE,Nonessential
ENSMUSG00000059316,Slc27a4,1,349,E,Essential
ENSMUSG00000059325,Hopx,1,349,E,Essential
ENSMUSG00000059327,Eda,1,349,E,Essential
ENSMUSG00000059336,Slc14a1,1,349,NE,Nonessential
ENSMUSG00000059363,Fxn,1,349,E,Essential
ENSMUSG00000059395,Nkapl,1,349,E,Essential
ENSMUSG00000059409,Ppp2r5d,1,349,E,Essential
ENSMUSG00000059412,Fxyd2,1,349,NE,Nonessential
ENSMUSG00000059434,Gckr,1,349,NE,Nonessential
ENSMUSG00000059436,Max,1,349,E,Essential
ENSMUSG00000059447,Hadhb,1,349,E,Essential
ENSMUSG00000059456,Ptk2b,1,349,NE,Nonessential
ENSMUSG00000059474,Mbtd1,1,349,E,Essential
ENSMUSG00000059481,Plg,1,349,E,Essential
ENSMUSG00000059493,Nhs,1,349,NE,Nonessential
ENSMUSG00000059495,Arhgef12,1,349,E,Essential
ENSMUSG00000059498,Fcgr3,1,349,NE,Nonessential
ENSMUSG00000059547,Fbxw26,1,349,NE,Nonessential
ENSMUSG00000059552,Trp53,1,349,E,Essential
ENSMUSG00000059588,Calcrl,1,349,E,Essential
ENSMUSG00000059602,Syn3,1,349,NE,Nonessential
ENSMUSG00000059625,Sohlh1,1,349,NE,Nonessential
ENSMUSG00000059654,Reg1,1,349,NE,Nonessential
ENSMUSG00000059668,Krt4,1,349,E,Essential
ENSMUSG00000059708,Akap17b,1,349,NE,Nonessential
ENSMUSG00000059714,Flot1,1,349,NE,Nonessential
ENSMUSG00000059772,Giyd2,1,349,NE,Nonessential
ENSMUSG00000059810,Rgs3,1,349,NE,Nonessential
ENSMUSG00000059811,Atl2,1,349,E,Essential
ENSMUSG00000059824,Dbp,1,349,NE,Nonessential
ENSMUSG00000059851,Suv420h2,1,349,NE,Nonessential
ENSMUSG00000059854,Hydin,1,349,E,Essential
ENSMUSG00000059866,Tnip2,1,349,NE,Nonessential
ENSMUSG00000059883,Irak4,1,349,NE,Nonessential
ENSMUSG00000059895,Ptp4a3,1,349,E,Essential
ENSMUSG00000059898,Dsc3,1,349,E,Essential
ENSMUSG00000059908,Mug1,1,349,NE,Nonessential
ENSMUSG00000059920,4930453N24Rik,1,349,E,Essential
ENSMUSG00000059921,Unc5c,1,349,E,Essential
ENSMUSG00000059923,Grb2,1,349,E,Essential
ENSMUSG00000059970,Hspa2,1,349,E,Essential
ENSMUSG00000059981,Taok2,1,349,NE,Nonessential
ENSMUSG00000059991,Nptx2,1,349,NE,Nonessential
ENSMUSG00000059995,Atxn7l3,1,349,E,Essential
ENSMUSG00000060012,Kif13b,1,349,NE,Nonessential
ENSMUSG00000060038,Dhps,1,349,E,Essential
ENSMUSG00000060063,Alox5ap,1,349,NE,Nonessential
ENSMUSG00000060090,Rp2h,1,349,NE,Nonessential
ENSMUSG00000060098,Prmt7,1,349,NE,Nonessential
ENSMUSG00000060121,Sip1,1,349,E,Essential
ENSMUSG00000060126,Tpt1,1,349,E,Essential
ENSMUSG00000060147,Serpinb6a,1,349,NE,Nonessential
ENSMUSG00000060166,Zdhhc8,1,349,NE,Nonessential
ENSMUSG00000060176,Kif27,1,349,E,Essential
ENSMUSG00000060187,Lrrc10,1,349,NE,Nonessential
ENSMUSG00000060188,Cxcl17,1,349,NE,Nonessential
ENSMUSG00000060216,Arrb2,1,349,NE,Nonessential
ENSMUSG00000060240,Cend1,1,349,NE,Nonessential
ENSMUSG00000060261,Gtf2i,1,349,E,Essential
ENSMUSG00000060275,Nrg2,1,349,E,Essential
ENSMUSG00000060284,Sp7,1,349,E,Essential
ENSMUSG00000060332,Tmc2,1,349,NE,Nonessential
ENSMUSG00000060373,Hnrnpc,1,349,E,Essential
ENSMUSG00000060402,Chst8,1,349,NE,Nonessential
ENSMUSG00000060424,2610017I09Rik,1,349,NE,Nonessential
ENSMUSG00000060445,Sycp2,1,349,E,Essential
ENSMUSG00000060461,Dppa5a,1,349,NE,Nonessential
ENSMUSG00000060470,Gpr97,1,349,NE,Nonessential
ENSMUSG00000060475,Wtap,1,349,E,Essential
ENSMUSG00000060477,Irak2,1,349,NE,Nonessential
ENSMUSG00000060508,Nlrp9b,1,349,NE,Nonessential
ENSMUSG00000060509,Xcr1,1,349,NE,Nonessential
ENSMUSG00000060510,5730601F06Rik,1,349,E,Essential
ENSMUSG00000060534,Dcc,1,349,E,Essential
ENSMUSG00000060548,Tnfrsf19,1,349,NE,Nonessential
ENSMUSG00000060572,Mfap2,1,349,NE,Nonessential
ENSMUSG00000060579,Fhit,1,349,E,Essential
ENSMUSG00000060586,H2-Eb1,1,349,NE,Nonessential
ENSMUSG00000060601,Nr1h2,1,349,E,Essential
ENSMUSG00000060657,4921513D23Rik,1,349,E,Essential
ENSMUSG00000060671,Atp8b2,1,349,E,Essential
ENSMUSG00000060681,Slc9a6,1,349,NE,Nonessential
ENSMUSG00000060708,Cno,1,349,NE,Nonessential
ENSMUSG00000060733,Ipmk,1,349,E,Essential
ENSMUSG00000060735,Rxfp3,1,349,NE,Nonessential
ENSMUSG00000060743,H3f3a,1,349,E,Essential
ENSMUSG00000060780,Lrrtm1,1,349,NE,Nonessential
ENSMUSG00000060798,Intu,1,349,E,Essential
ENSMUSG00000060802,B2m,1,349,NE,Nonessential
ENSMUSG00000060803,Gstp1,1,349,NE,Nonessential
ENSMUSG00000060807,Serpina6,1,349,NE,Nonessential
ENSMUSG00000060843,Ctnna3,1,349,NE,Nonessential
ENSMUSG00000060882,Kcnd2,1,349,NE,Nonessential
ENSMUSG00000060913,Trim55,1,349,NE,Nonessential
ENSMUSG00000060924,Csmd1,1,349,NE,Nonessential
ENSMUSG00000060961,Slc4a4,1,349,E,Essential
ENSMUSG00000060969,Irx1,1,349,E,Essential
ENSMUSG00000060985,Tdrd5,1,349,E,Essential
ENSMUSG00000060988,Galnt13,1,349,NE,Nonessential
ENSMUSG00000061013,Mkx,1,349,NE,Nonessential
ENSMUSG00000061048,Cdh3,1,349,NE,Nonessential
ENSMUSG00000061068,Mcpt4,1,349,NE,Nonessential
ENSMUSG00000061079,Zfp143,1,349,E,Essential
ENSMUSG00000061080,Lsamp,1,349,NE,Nonessential
ENSMUSG00000061082,Plac1,1,349,E,Essential
ENSMUSG00000061099,Gapdhs,1,349,E,Essential
ENSMUSG00000061100,Retnla,1,349,NE,Nonessential
ENSMUSG00000061119,Prcp,1,349,NE,Nonessential
ENSMUSG00000061130,Ppm1b,1,349,E,Essential
ENSMUSG00000061132,Blnk,1,349,NE,Nonessential
ENSMUSG00000061143,Maml3,1,349,NE,Nonessential
ENSMUSG00000061165,Olfr151,1,349,NE,Nonessential
ENSMUSG00000061175,Fnip2,1,349,NE,Nonessential
ENSMUSG00000061232,H2-K1,1,349,NE,Nonessential
ENSMUSG00000061259,Tmprss11d,1,349,NE,Nonessential
ENSMUSG00000061306,Slc38a10,1,349,NE,Nonessential
ENSMUSG00000061311,Rag1,1,349,NE,Nonessential
ENSMUSG00000061313,Ddhd2,1,349,NE,Nonessential
ENSMUSG00000061315,Naca,1,349,E,Essential
ENSMUSG00000061322,Dnaic1,1,349,E,Essential
ENSMUSG00000061353,Cxcl12,1,349,E,Essential
ENSMUSG00000061360,Phf5a,1,349,E,Essential
ENSMUSG00000061393,Acvr2b,1,349,E,Essential
ENSMUSG00000061410,Zcchc14,1,349,NE,Nonessential
ENSMUSG00000061436,Hipk2,1,349,E,Essential
ENSMUSG00000061462,Obscn,1,349,NE,Nonessential
ENSMUSG00000061477,Rps7,1,349,E,Essential
ENSMUSG00000061517,Sox21,1,349,NE,Nonessential
ENSMUSG00000061518,Cox5b,1,349,E,Essential
ENSMUSG00000061524,Zic2,1,349,E,Essential
ENSMUSG00000061527,Krt5,1,349,E,Essential
ENSMUSG00000061576,Dpp6,1,349,NE,Nonessential
ENSMUSG00000061578,Ksr2,1,349,NE,Nonessential
ENSMUSG00000061589,Dot1l,1,349,E,Essential
ENSMUSG00000061601,Pclo,1,349,E,Essential
ENSMUSG00000061603,Akap6,1,349,E,Essential
ENSMUSG00000061607,Mdc1,1,349,E,Essential
ENSMUSG00000061665,Cd2ap,1,349,E,Essential
ENSMUSG00000061718,Ppp1r1b,1,349,NE,Nonessential
ENSMUSG00000061723,Tnnt3,1,349,E,Essential
ENSMUSG00000061731,Ext1,1,349,E,Essential
ENSMUSG00000061742,Slc22a12,1,349,NE,Nonessential
ENSMUSG00000061751,Kalrn,1,349,E,Essential
ENSMUSG00000061762,Tac1,1,349,NE,Nonessential
ENSMUSG00000061780,Cfd,1,349,NE,Nonessential
ENSMUSG00000061802,Armc4,1,349,E,Essential
ENSMUSG00000061808,Ttr,1,349,NE,Nonessential
ENSMUSG00000061809,Tbpl2,1,349,E,Essential
ENSMUSG00000061816,Myl1,1,349,E,Essential
ENSMUSG00000061878,Sphk1,1,349,NE,Nonessential
ENSMUSG00000061887,Ssbp3,1,349,E,Essential
ENSMUSG00000061904,Slc25a3,1,349,E,Essential
ENSMUSG00000061911,Myt1l,1,349,NE,Nonessential
ENSMUSG00000061923,Odf1,1,349,E,Essential
ENSMUSG00000061928,Dsg1b,1,349,NE,Nonessential
ENSMUSG00000061947,Serpina10,1,349,NE,Nonessential
ENSMUSG00000061959,Ces1e,1,349,NE,Nonessential
ENSMUSG00000061981,Flot2,1,349,NE,Nonessential
ENSMUSG00000062007,Hsh2d,1,349,NE,Nonessential
ENSMUSG00000062012,Zfp13,1,349,NE,Nonessential
ENSMUSG00000062014,Gmfb,1,349,NE,Nonessential
ENSMUSG00000062044,Lmtk3,1,349,NE,Nonessential
ENSMUSG00000062054,Iah1,1,349,NE,Nonessential
ENSMUSG00000062061,Lcn13,1,349,NE,Nonessential
ENSMUSG00000062074,Wisp3,1,349,NE,Nonessential
ENSMUSG00000062075,Lmnb2,1,349,E,Essential
ENSMUSG00000062077,Trim54,1,349,E,Essential
ENSMUSG00000062078,Qk,1,349,E,Essential
ENSMUSG00000062115,Rai1,1,349,E,Essential
ENSMUSG00000062151,Unc13c,1,349,NE,Nonessential
ENSMUSG00000062157,Il28ra,1,349,NE,Nonessential
ENSMUSG00000062168,Ppef1,1,349,NE,Nonessential
ENSMUSG00000062175,Tgif2,1,349,E,Essential
ENSMUSG00000062184,Hs6st2,1,349,NE,Nonessential
ENSMUSG00000062190,Lancl2,1,349,NE,Nonessential
ENSMUSG00000062202,Btbd9,1,349,NE,Nonessential
ENSMUSG00000062209,Erbb4,1,349,E,Essential
ENSMUSG00000062210,Tnfaip8,1,349,NE,Nonessential
ENSMUSG00000062232,Rapgef2,1,349,E,Essential
ENSMUSG00000062234,Gak,1,349,E,Essential
ENSMUSG00000062248,Cks2,1,349,E,Essential
ENSMUSG00000062252,Lhfpl5,1,349,NE,Nonessential
ENSMUSG00000062270,Morf4l1,1,349,E,Essential
ENSMUSG00000062300,Pvrl2,1,349,E,Essential
ENSMUSG00000062312,Erbb2,1,349,E,Essential
ENSMUSG00000062327,T,1,349,E,Essential
ENSMUSG00000062329,Cytl1,1,349,NE,Nonessential
ENSMUSG00000062345,Serpinb2,1,349,NE,Nonessential
ENSMUSG00000062352,Itgb1bp1,1,349,E,Essential
ENSMUSG00000062372,Otof,1,349,NE,Nonessential
ENSMUSG00000062380,Tubb3,1,349,E,Essential
ENSMUSG00000062421,Arf2,1,349,NE,Nonessential
ENSMUSG00000062432,Cyp26c1,1,349,NE,Nonessential
ENSMUSG00000062438,Adam1b,1,349,NE,Nonessential
ENSMUSG00000062444,Ap3b2,1,349,NE,Nonessential
ENSMUSG00000062515,Fabp4,1,349,NE,Nonessential
ENSMUSG00000062524,Ncr1,1,349,NE,Nonessential
ENSMUSG00000062545,Tlr12,1,349,NE,Nonessential
ENSMUSG00000062563,Cys1,1,349,E,Essential
ENSMUSG00000062585,Cnr2,1,349,NE,Nonessential
ENSMUSG00000062593,Lilrb4,1,349,NE,Nonessential
ENSMUSG00000062609,Kcnj15,1,349,NE,Nonessential
ENSMUSG00000062627,Mysm1,1,349,E,Essential
ENSMUSG00000062661,Ncs1,1,349,E,Essential
ENSMUSG00000062683,Atp5g2,1,349,E,Essential
ENSMUSG00000062694,Cav3,1,349,NE,Nonessential
ENSMUSG00000062713,Sim2,1,349,E,Essential
ENSMUSG00000062729,Ppox,1,349,E,Essential
ENSMUSG00000062762,Ei24,1,349,E,Essential
ENSMUSG00000062773,Tex101,1,349,E,Essential
ENSMUSG00000062785,Kcnc3,1,349,NE,Nonessential
ENSMUSG00000062797,l7Rn6,1,349,E,Essential
ENSMUSG00000062825,Actg1,1,349,E,Essential
ENSMUSG00000062859,Tcp11,1,349,NE,Nonessential
ENSMUSG00000062867,Impdh2,1,349,E,Essential
ENSMUSG00000062906,Hdac10,1,349,NE,Nonessential
ENSMUSG00000062908,Acadm,1,349,E,Essential
ENSMUSG00000062929,Cfl2,1,349,E,Essential
ENSMUSG00000062937,Mtap,1,349,E,Essential
ENSMUSG00000062939,Stat4,1,349,NE,Nonessential
ENSMUSG00000062949,Atp11c,1,349,NE,Nonessential
ENSMUSG00000062960,Kdr,1,349,E,Essential
ENSMUSG00000062991,Nrg1,1,349,E,Essential
ENSMUSG00000062995,Ica1,1,349,E,Essential
ENSMUSG00000063011,Msln,1,349,NE,Nonessential
ENSMUSG00000063015,Ccni,1,349,NE,Nonessential
ENSMUSG00000063049,Ing2,1,349,E,Essential
ENSMUSG00000063060,Sox7,1,349,E,Essential
ENSMUSG00000063063,Ctnna2,1,349,E,Essential
ENSMUSG00000063065,Mapk3,1,349,E,Essential
ENSMUSG00000063077,Kif1b,1,349,E,Essential
ENSMUSG00000063133,Klk1b1,1,349,NE,Nonessential
ENSMUSG00000063142,Kcnma1,1,349,E,Essential
ENSMUSG00000063145,Bbs5,1,349,NE,Nonessential
ENSMUSG00000063146,Clip2,1,349,NE,Nonessential
ENSMUSG00000063157,Csn2,1,349,NE,Nonessential
ENSMUSG00000063160,Numbl,1,349,NE,Nonessential
ENSMUSG00000063172,Hspb11,1,349,E,Essential
ENSMUSG00000063193,Cd300lb,1,349,NE,Nonessential
ENSMUSG00000063229,Ldha,1,349,E,Essential
ENSMUSG00000063234,Gpr84,1,349,NE,Nonessential
ENSMUSG00000063235,Ptpmt1,1,349,E,Essential
ENSMUSG00000063239,Grm4,1,349,NE,Nonessential
ENSMUSG00000063260,Syt10,1,349,NE,Nonessential
ENSMUSG00000063268,Parp10,1,349,NE,Nonessential
ENSMUSG00000063281,Zfp35,1,349,NE,Nonessential
ENSMUSG00000063297,Luzp2,1,349,NE,Nonessential
ENSMUSG00000063354,Slc39a4,1,349,E,Essential
ENSMUSG00000063358,Mapk1,1,349,E,Essential
ENSMUSG00000063415,Cyp26b1,1,349,E,Essential
ENSMUSG00000063428,Ddo,1,349,NE,Nonessential
ENSMUSG00000063434,Sorcs3,1,349,NE,Nonessential
ENSMUSG00000063439,B9d2,1,349,E,Essential
ENSMUSG00000063450,Syne2,1,349,NE,Nonessential
ENSMUSG00000063455,D630045J12Rik,1,349,NE,Nonessential
ENSMUSG00000063458,1700112E06Rik,1,349,NE,Nonessential
ENSMUSG00000063506,Arhgap22,1,349,NE,Nonessential
ENSMUSG00000063524,Eno1,1,349,E,Essential
ENSMUSG00000063531,Sema3e,1,349,NE,Nonessential
ENSMUSG00000063550,Nup98,1,349,E,Essential
ENSMUSG00000063594,Gng8,1,349,NE,Nonessential
ENSMUSG00000063626,Unc5d,1,349,NE,Nonessential
ENSMUSG00000063632,Sox11,1,349,E,Essential
ENSMUSG00000063646,Jakmip1,1,349,NE,Nonessential
ENSMUSG00000063659,Zfp238,1,349,E,Essential
ENSMUSG00000063663,Brwd3,1,349,NE,Nonessential
ENSMUSG00000063672,Nkx6-3,1,349,NE,Nonessential
ENSMUSG00000063681,Crb1,1,349,E,Essential
ENSMUSG00000063694,Cycs,1,349,E,Essential
ENSMUSG00000063727,Tnfrsf11b,1,349,E,Essential
ENSMUSG00000063796,Slc22a8,1,349,NE,Nonessential
ENSMUSG00000063801,Ap3s2,1,349,NE,Nonessential
ENSMUSG00000063802,Hspbp1,1,349,E,Essential
ENSMUSG00000063804,Lin28b,1,349,NE,Nonessential
ENSMUSG00000063810,Alms1,1,349,NE,Nonessential
ENSMUSG00000063851,Rnf183,1,349,NE,Nonessential
ENSMUSG00000063856,Gpx1,1,349,NE,Nonessential
ENSMUSG00000063870,Chd4,1,349,E,Essential
ENSMUSG00000063887,Nlgn1,1,349,NE,Nonessential
